MeasurementTime,VehicleType,VehicleFlowRate,AverageVehicleSpeed,CountyNo,Geometry,RegionId
2025-08-03T10:47:00.000+02:00,anyVehicle,240,100.44,1,"{'SWEREF99TM': 'POINT (669086.95 6588193.21)', 'WGS84': 'POINT (17.978193 59.398346)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,71.19,1,"{'SWEREF99TM': 'POINT (676829.99 6577674.2)', 'WGS84': 'POINT (18.105713 59.300842)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,66.0,1,"{'SWEREF99TM': 'POINT (663587.01 6571919.98)', 'WGS84': 'POINT (17.869127 59.254566)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,96.72,1,"{'SWEREF99TM': 'POINT (650971.04 6563064.2)', 'WGS84': 'POINT (17.641993 59.17981)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,89.1,1,"{'SWEREF99TM': 'POINT (667292.04 6587134.09)', 'WGS84': 'POINT (17.945803 59.389565)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,95.57,1,"{'SWEREF99TM': 'POINT (654989.03 6566531.93)', 'WGS84': 'POINT (17.714685 59.20947)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,76.3,1,"{'SWEREF99TM': 'POINT (670790.04 6586626.19)', 'WGS84': 'POINT (18.006897 59.383606)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,89.84,1,"{'SWEREF99TM': 'POINT (660041.05 6569263.06)', 'WGS84': 'POINT (17.805063 59.23209)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,91.65,1,"{'SWEREF99TM': 'POINT (651379.02 6564157.94)', 'WGS84': 'POINT (17.649883 59.189476)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,90.54,1,"{'SWEREF99TM': 'POINT (659185.03 6568686.15)', 'WGS84': 'POINT (17.789658 59.227238)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,97.81,1,"{'SWEREF99TM': 'POINT (660453.01 6569706.15)', 'WGS84': 'POINT (17.812601 59.23591)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,73.32,1,"{'SWEREF99TM': 'POINT (668911.96 6588392.96)', 'WGS84': 'POINT (17.975273 59.400208)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,76.05,1,"{'SWEREF99TM': 'POINT (663212.02 6571862.16)', 'WGS84': 'POINT (17.862516 59.254192)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,180,105.36,1,"{'SWEREF99TM': 'POINT (665953.05 6590693.04)', 'WGS84': 'POINT (17.925013 59.422012)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,92.68,1,"{'SWEREF99TM': 'POINT (670787 6586623.92)', 'WGS84': 'POINT (18.006842 59.383587)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,99.64,1,"{'SWEREF99TM': 'POINT (669368.01 6587948.03)', 'WGS84': 'POINT (17.982943 59.396034)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,107.46,1,"{'SWEREF99TM': 'POINT (650964.03 6563296.1)', 'WGS84': 'POINT (17.64203 59.181892)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,86.22,1,"{'SWEREF99TM': 'POINT (661433.01 6570098.95)', 'WGS84': 'POINT (17.830048 59.23906)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1320,61.59,1,"{'SWEREF99TM': 'POINT (673412.99 6577021.18)', 'WGS84': 'POINT (18.045275 59.296402)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,79.2,1,"{'SWEREF99TM': 'POINT (671659 6584747.93)', 'WGS84': 'POINT (18.020672 59.36641)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,105.75,1,"{'SWEREF99TM': 'POINT (653057.05 6565908.14)', 'WGS84': 'POINT (17.68045 59.204575)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,68.12,1,"{'SWEREF99TM': 'POINT (676809.03 6577691.94)', 'WGS84': 'POINT (18.10536 59.30101)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,118.81,1,"{'SWEREF99TM': 'POINT (665433.95 6600996.94)', 'WGS84': 'POINT (17.923855 59.514626)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,56.44,1,"{'SWEREF99TM': 'POINT (672766.03 6586576.93)', 'WGS84': 'POINT (18.04159 59.38236)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,74.57,1,"{'SWEREF99TM': 'POINT (668810.99 6588456.07)', 'WGS84': 'POINT (17.973547 59.400814)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,69.43,1,"{'SWEREF99TM': 'POINT (675863 6577139.99)', 'WGS84': 'POINT (18.088324 59.296455)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,70.27,1,"{'SWEREF99TM': 'POINT (676037.96 6577231.07)', 'WGS84': 'POINT (18.091465 59.2972)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,75.74,1,"{'SWEREF99TM': 'POINT (665515.94 6587803.18)', 'WGS84': 'POINT (17.91509 59.396267)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,60.6,1,"{'SWEREF99TM': 'POINT (673621.99 6577032.87)', 'WGS84': 'POINT (18.048948 59.29642)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,99.0,1,"{'SWEREF99TM': 'POINT (654990.02 6566529)', 'WGS84': 'POINT (17.7147 59.209442)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,69.84,1,"{'SWEREF99TM': 'POINT (676998.98 6577791.85)', 'WGS84': 'POINT (18.108772 59.301826)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1500,84.41,1,"{'SWEREF99TM': 'POINT (659117.99 6568642.09)', 'WGS84': 'POINT (17.788452 59.226868)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,81.08,1,"{'SWEREF99TM': 'POINT (667651.96 6587990.13)', 'WGS84': 'POINT (17.952799 59.3971)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,79.25,1,"{'SWEREF99TM': 'POINT (673811.01 6576246.05)', 'WGS84': 'POINT (18.05163 59.289288)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,87.89,1,"{'SWEREF99TM': 'POINT (652915.04 6565838.22)', 'WGS84': 'POINT (17.677917 59.204)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,103.87,1,"{'SWEREF99TM': 'POINT (658427.96 6567248.12)', 'WGS84': 'POINT (17.77536 59.214622)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,77.4,1,"{'SWEREF99TM': 'POINT (672759.04 6586577.89)', 'WGS84': 'POINT (18.041468 59.38237)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,62.02,1,"{'SWEREF99TM': 'POINT (675387.99 6577064.81)', 'WGS84': 'POINT (18.079935 59.29598)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,69.91,1,"{'SWEREF99TM': 'POINT (666614.05 6590136.04)', 'WGS84': 'POINT (17.936213 59.416756)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,53.73,1,"{'SWEREF99TM': 'POINT (676353.02 6577411.2)', 'WGS84': 'POINT (18.097136 59.298683)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,66.74,1,"{'SWEREF99TM': 'POINT (674085.97 6576542.82)', 'WGS84': 'POINT (18.056688 59.291836)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,75.46,1,"{'SWEREF99TM': 'POINT (680003.97 6579039.94)', 'WGS84': 'POINT (18.162498 59.31175)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,420,65.83,1,"{'SWEREF99TM': 'POINT (666824.97 6587159.79)', 'WGS84': 'POINT (17.93761 59.38998)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,103.87,1,"{'SWEREF99TM': 'POINT (653479.04 6566127.98)', 'WGS84': 'POINT (17.687986 59.206394)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,72.99,1,"{'SWEREF99TM': 'POINT (666207.96 6587486.91)', 'WGS84': 'POINT (17.927015 59.393158)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,54.39,1,"{'SWEREF99TM': 'POINT (673600.96 6576033.09)', 'WGS84': 'POINT (18.047777 59.287464)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,56.02,1,"{'SWEREF99TM': 'POINT (675091.01 6577276.12)', 'WGS84': 'POINT (18.0749 59.297997)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,67.18,1,"{'SWEREF99TM': 'POINT (676206.03 6577318)', 'WGS84': 'POINT (18.094482 59.29791)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,57.66,1,"{'SWEREF99TM': 'POINT (675847.98 6577118.88)', 'WGS84': 'POINT (18.088043 59.296272)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,86.4,1,"{'SWEREF99TM': 'POINT (677305.99 6578030.82)', 'WGS84': 'POINT (18.114351 59.30384)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,96.3,1,"{'SWEREF99TM': 'POINT (671013.05 6586270.87)', 'WGS84': 'POINT (18.010534 59.38033)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,91.89,1,"{'SWEREF99TM': 'POINT (653663.03 6566137.95)', 'WGS84': 'POINT (17.691212 59.206417)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,77.0,1,"{'SWEREF99TM': 'POINT (677598.97 6578523.98)', 'WGS84': 'POINT (18.119894 59.30814)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,59.06,1,"{'SWEREF99TM': 'POINT (675673.01 6577009.09)', 'WGS84': 'POINT (18.084887 59.29536)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,98.97,1,"{'SWEREF99TM': 'POINT (654157.01 6566154.1)', 'WGS84': 'POINT (17.699863 59.206383)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,73.93,1,"{'SWEREF99TM': 'POINT (670496.96 6587006)', 'WGS84': 'POINT (18.002047 59.38713)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,72.2,1,"{'SWEREF99TM': 'POINT (663214.01 6571858.84)', 'WGS84': 'POINT (17.862549 59.25416)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,72.68,1,"{'SWEREF99TM': 'POINT (663111.98 6571828.09)', 'WGS84': 'POINT (17.860739 59.253925)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,66.36,1,"{'SWEREF99TM': 'POINT (675353.96 6583325.21)', 'WGS84': 'POINT (18.084425 59.35213)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,66.24,1,"{'SWEREF99TM': 'POINT (671701 6584697.95)', 'WGS84': 'POINT (18.02137 59.365944)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,80.44,1,"{'SWEREF99TM': 'POINT (677523.06 6578349.83)', 'WGS84': 'POINT (18.11842 59.30661)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,87.84,1,"{'SWEREF99TM': 'POINT (666046.04 6590586.97)', 'WGS84': 'POINT (17.926567 59.421024)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,88.25,1,"{'SWEREF99TM': 'POINT (652391.97 6565531.9)', 'WGS84': 'POINT (17.668554 59.20144)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,99.63,1,"{'SWEREF99TM': 'POINT (654156.02 6566157.04)', 'WGS84': 'POINT (17.699848 59.20641)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,80.92,1,"{'SWEREF99TM': 'POINT (657672.99 6566999.86)', 'WGS84': 'POINT (17.761972 59.212677)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,54.07,1,"{'SWEREF99TM': 'POINT (676893.03 6577735.85)', 'WGS84': 'POINT (18.106869 59.30137)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,93.3,1,"{'SWEREF99TM': 'POINT (659852.02 6569116.89)', 'WGS84': 'POINT (17.801647 59.23085)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,103.36,1,"{'SWEREF99TM': 'POINT (665286.99 6597724.18)', 'WGS84': 'POINT (17.918724 59.485332)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,106.11,1,"{'SWEREF99TM': 'POINT (652250.01 6565462.86)', 'WGS84': 'POINT (17.666023 59.20087)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,99.43,1,"{'SWEREF99TM': 'POINT (665433.95 6600996.94)', 'WGS84': 'POINT (17.923855 59.514626)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,62.78,1,"{'SWEREF99TM': 'POINT (671252.04 6582389.04)', 'WGS84': 'POINT (18.011646 59.34542)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,66.02,1,"{'SWEREF99TM': 'POINT (666821.95 6586513.12)', 'WGS84': 'POINT (17.937056 59.384182)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,99.59,1,"{'SWEREF99TM': 'POINT (666043.95 6590585.18)', 'WGS84': 'POINT (17.926529 59.42101)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,106.5,1,"{'SWEREF99TM': 'POINT (652066.03 6565287.96)', 'WGS84': 'POINT (17.662683 59.199368)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,76.32,1,"{'SWEREF99TM': 'POINT (673410.94 6585094.19)', 'WGS84': 'POINT (18.05173 59.368797)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,92.43,1,"{'SWEREF99TM': 'POINT (658424.01 6567253.91)', 'WGS84': 'POINT (17.775295 59.214676)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1380,85.59,1,"{'SWEREF99TM': 'POINT (667118 6589775.93)', 'WGS84': 'POINT (17.9448 59.413326)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,92.33,1,"{'SWEREF99TM': 'POINT (660337.05 6569605.99)', 'WGS84': 'POINT (17.810497 59.235054)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,480,73.98,1,"{'SWEREF99TM': 'POINT (670795.95 6586629.86)', 'WGS84': 'POINT (18.007004 59.383636)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,80.06,1,"{'SWEREF99TM': 'POINT (671924 6584358.84)', 'WGS84': 'POINT (18.025017 59.362812)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,60.84,1,"{'SWEREF99TM': 'POINT (672846.03 6586230.06)', 'WGS84': 'POINT (18.042717 59.379215)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,88.48,1,"{'SWEREF99TM': 'POINT (653813.02 6566152.94)', 'WGS84': 'POINT (17.693846 59.206497)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,900,63.07,1,"{'SWEREF99TM': 'POINT (675693.04 6576795.19)', 'WGS84': 'POINT (18.085064 59.293434)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,60,95.04,1,"{'SWEREF99TM': 'POINT (651742.98 6564436.92)', 'WGS84': 'POINT (17.65644 59.19185)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,74.94,1,"{'SWEREF99TM': 'POINT (674292.04 6577058.94)', 'WGS84': 'POINT (18.060717 59.29638)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,119.06,1,"{'SWEREF99TM': 'POINT (665569.97 6599564.8)', 'WGS84': 'POINT (17.925142 59.501728)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1560,69.52,1,"{'SWEREF99TM': 'POINT (676879.04 6571684.15)', 'WGS84': 'POINT (18.10168 59.24711)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,80.89,1,"{'SWEREF99TM': 'POINT (668940.99 6588401.06)', 'WGS84': 'POINT (17.97579 59.40027)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,120,72.9,1,"{'SWEREF99TM': 'POINT (671359.98 6585751.88)', 'WGS84': 'POINT (18.016218 59.375534)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,99.08,1,"{'SWEREF99TM': 'POINT (667115.97 6589772.86)', 'WGS84': 'POINT (17.944761 59.4133)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,540,120.2,1,"{'SWEREF99TM': 'POINT (665286.99 6597724.18)', 'WGS84': 'POINT (17.918724 59.485332)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,66.04,1,"{'SWEREF99TM': 'POINT (676054.96 6575671.89)', 'WGS84': 'POINT (18.090494 59.28321)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,72.0,1,"{'SWEREF99TM': 'POINT (677302.96 6578032.8)', 'WGS84': 'POINT (18.1143 59.30386)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,72.0,1,"{'SWEREF99TM': 'POINT (674033.03 6576513.17)', 'WGS84': 'POINT (18.055737 59.29159)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,71.2,1,"{'SWEREF99TM': 'POINT (677667.05 6578616.94)', 'WGS84': 'POINT (18.121164 59.308945)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,70.2,1,"{'SWEREF99TM': 'POINT (673970.04 6576449.02)', 'WGS84': 'POINT (18.05458 59.291042)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1080,102.2,1,"{'SWEREF99TM': 'POINT (658846.96 6567903.1)', 'WGS84': 'POINT (17.783169 59.22034)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,76.44,1,"{'SWEREF99TM': 'POINT (669947 6587447)', 'WGS84': 'POINT (17.992727 59.391308)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1620,95.44,1,"{'SWEREF99TM': 'POINT (659291.96 6568808.01)', 'WGS84': 'POINT (17.791618 59.22829)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,840,77.94,1,"{'SWEREF99TM': 'POINT (669076.96 6588183.83)', 'WGS84': 'POINT (17.97801 59.398266)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,56.42,1,"{'SWEREF99TM': 'POINT (677602 6578522)', 'WGS84': 'POINT (18.119946 59.30812)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,240,65.07,1,"{'SWEREF99TM': 'POINT (675468.99 6583336.92)', 'WGS84': 'POINT (18.086454 59.35219)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,67.71,1,"{'SWEREF99TM': 'POINT (673812.96 6576244.01)', 'WGS84': 'POINT (18.051662 59.28927)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,81.22,1,"{'SWEREF99TM': 'POINT (673035.04 6585960.93)', 'WGS84': 'POINT (18.045822 59.376724)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,102.22,1,"{'SWEREF99TM': 'POINT (651816.99 6564586.15)', 'WGS84': 'POINT (17.657839 59.19316)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,73.01,1,"{'SWEREF99TM': 'POINT (671363.02 6585754.15)', 'WGS84': 'POINT (18.016273 59.375553)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,74.33,1,"{'SWEREF99TM': 'POINT (666828.01 6587162.06)', 'WGS84': 'POINT (17.937666 59.39)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1140,90.83,1,"{'SWEREF99TM': 'POINT (651959.96 6565079.18)', 'WGS84': 'POINT (17.660683 59.197533)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,82.8,1,"{'SWEREF99TM': 'POINT (677207.03 6577899.84)', 'WGS84': 'POINT (18.112509 59.302708)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,780,98.86,1,"{'SWEREF99TM': 'POINT (653902.96 6566131.91)', 'WGS84': 'POINT (17.695404 59.206276)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,50.69,1,"{'SWEREF99TM': 'POINT (675732.02 6576628.11)', 'WGS84': 'POINT (18.085611 59.29192)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1440,80.58,1,"{'SWEREF99TM': 'POINT (661866.04 6570583.93)', 'WGS84': 'POINT (17.83799 59.243244)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,660,91.05,1,"{'SWEREF99TM': 'POINT (672441.02 6583645.18)', 'WGS84': 'POINT (18.033527 59.3562)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,300,65.59,1,"{'SWEREF99TM': 'POINT (652060.99 6565354.1)', 'WGS84': 'POINT (17.662642 59.199963)'}",4
2025-08-03T10:46:00.000+02:00,anyVehicle,180,62.16,1,"{'SWEREF99TM': 'POINT (671538.04 6585489.84)', 'WGS84': 'POINT (18.019138 59.37311)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,64.65,1,"{'SWEREF99TM': 'POINT (674984.03 6577060.18)', 'WGS84': 'POINT (18.07285 59.296104)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1020,92.03,1,"{'SWEREF99TM': 'POINT (664993.99 6594772.16)', 'WGS84': 'POINT (17.911278 59.458973)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,75.22,1,"{'SWEREF99TM': 'POINT (673213.02 6585644.08)', 'WGS84': 'POINT (18.048695 59.37381)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,600,69.0,1,"{'SWEREF99TM': 'POINT (677496.96 6578468.15)', 'WGS84': 'POINT (18.11806 59.307682)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,360,94.98,1,"{'SWEREF99TM': 'POINT (670699 6586727.14)', 'WGS84': 'POINT (18.005377 59.38455)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,180,65.28,1,"{'SWEREF99TM': 'POINT (673041.04 6585965.03)', 'WGS84': 'POINT (18.04593 59.37676)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,720,83.49,1,"{'SWEREF99TM': 'POINT (679305.97 6579031.09)', 'WGS84': 'POINT (18.15025 59.311966)'}",4
2025-08-03T10:47:00.000+02:00,anyVehicle,960,75.04,14,"{'SWEREF99TM': 'POINT (321921 6395655.94)', 'WGS84': 'POINT (12.014299 57.66787)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,75.02,14,"{'SWEREF99TM': 'POINT (320272.32 6402456.3)', 'WGS84': 'POINT (11.981627 57.728214)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,69.3,14,"{'SWEREF99TM': 'POINT (321527 6397284.21)', 'WGS84': 'POINT (12.006499 57.68232)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,600,102.82,12,"{'SWEREF99TM': 'POINT (388440.01 6176357.98)', 'WGS84': 'POINT (13.223967 55.720108)'}",6
2025-08-03T10:47:00.000+02:00,anyVehicle,60,96.12,14,"{'SWEREF99TM': 'POINT (320536.11 6401298.44)', 'WGS84': 'POINT (11.986915 57.717934)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,420,69.89,14,"{'SWEREF99TM': 'POINT (320192.58 6402293.15)', 'WGS84': 'POINT (11.9804125 57.72672)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,480,97.54,12,"{'SWEREF99TM': 'POINT (388341.98 6175818.93)', 'WGS84': 'POINT (13.222627 55.715244)'}",6
2025-08-03T10:47:00.000+02:00,anyVehicle,360,74.28,14,"{'SWEREF99TM': 'POINT (320429.2 6402391.47)', 'WGS84': 'POINT (11.984306 57.727695)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,420,69.43,14,"{'SWEREF99TM': 'POINT (320559.11 6402465.64)', 'WGS84': 'POINT (11.986429 57.728413)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,660,67.19,14,"{'SWEREF99TM': 'POINT (320958.56 6402294.36)', 'WGS84': 'POINT (11.993255 57.727036)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1260,70.17,14,"{'SWEREF99TM': 'POINT (318849.04 6399754.82)', 'WGS84': 'POINT (11.959797 57.70341)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,780,60.54,14,"{'SWEREF99TM': 'POINT (320814.02 6402399.02)', 'WGS84': 'POINT (11.990753 57.727917)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,180,75.48,14,"{'SWEREF99TM': 'POINT (321302.83 6402097.92)', 'WGS84': 'POINT (11.999173 57.72541)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,106.08,14,"{'SWEREF99TM': 'POINT (321667.01 6396711.16)', 'WGS84': 'POINT (12.009268 57.677235)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,660,71.74,14,"{'SWEREF99TM': 'POINT (320867.1 6402357.11)', 'WGS84': 'POINT (11.991674 57.727562)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,68.4,14,"{'SWEREF99TM': 'POINT (320622.72 6401340.94)', 'WGS84': 'POINT (11.988335 57.71835)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,960,68.15,14,"{'SWEREF99TM': 'POINT (321918.92 6401841.02)', 'WGS84': 'POINT (12.009693 57.72335)'}",5
2025-08-03T10:43:00.000+02:00,anyVehicle,120,76.5,14,"{'SWEREF99TM': 'POINT (319019.1 6400090.82)', 'WGS84': 'POINT (11.962394 57.706493)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1320,82.34,14,"{'SWEREF99TM': 'POINT (322006.99 6395126.11)', 'WGS84': 'POINT (12.0161295 57.66315)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,71.52,14,"{'SWEREF99TM': 'POINT (320078.18 6402226.38)', 'WGS84': 'POINT (11.978544 57.726074)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,70.56,14,"{'SWEREF99TM': 'POINT (319001.75 6399971.67)', 'WGS84': 'POINT (11.962193 57.705418)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,300,82.66,14,"{'SWEREF99TM': 'POINT (321241.82 6402275.41)', 'WGS84': 'POINT (11.998018 57.72698)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,660,57.67,14,"{'SWEREF99TM': 'POINT (320539.96 6401287.64)', 'WGS84': 'POINT (11.986987 57.71784)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,120,80.46,14,"{'SWEREF99TM': 'POINT (319051.57 6400113.18)', 'WGS84': 'POINT (11.962921 57.706707)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,420,63.82,14,"{'SWEREF99TM': 'POINT (320292.4 6402423.09)', 'WGS84': 'POINT (11.981989 57.727924)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,180,51.84,14,"{'SWEREF99TM': 'POINT (321303.99 6402102.12)', 'WGS84': 'POINT (11.999189 57.72545)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,360,83.46,14,"{'SWEREF99TM': 'POINT (321568.97 6397139.9)', 'WGS84': 'POINT (12.007309 57.68104)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,1200,59.11,14,"{'SWEREF99TM': 'POINT (319127.95 6400359.39)', 'WGS84': 'POINT (11.964016 57.708946)'}",5
2025-08-03T10:47:00.000+02:00,anyVehicle,900,82.44,14,"{'SWEREF99TM': 'POINT (320533.93 6403113.6)', 'WGS84': 'POINT (11.985523 57.734215)'}",5
